country_code,country_name,indicator_code,indicator_name,year,value
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,1.59829703801696
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.85078767452536
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,0.646240284454524
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.292704628136101
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,1.227507505974
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,1.13442266445817
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,1.05991318445632
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.0279066739204
NZL,New Zealand,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,2.30202385958572
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,8.38765854872536
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,10.4674244465991
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,4.92841396948968
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,3.68181341625572
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,5.37628990844126
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,4.94723728039886
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,3.85067166284727
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,3.52317317628473
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,3.99737996694396
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,6.03596861798425
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,7.13546785289407
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,7.1935505333896
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,8.082387980991
NIC,Nicaragua,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,5.45513425887423
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,3.70097316425834
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,4.22621791916392
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,3.8378680284051
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.8981937602627
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,-2.48979265070855
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.96760366004456
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.79637318871284
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,1.65388922387806
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,-0.576090369833189
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,-0.930287259984466
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.29723114955317
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,0.455089820359289
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,2.9423851401332
NER,Niger,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,0.804073080882659
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,24.6595502031139
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,18.8471877843274
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,16.9528457221608
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,13.2460234276597
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,11.3964223378115
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,12.0951065173432
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,16.5022662139641
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,15.6968126387972
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,9.00943498007699
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,8.04741087967907
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,8.49551838265678
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,12.2242413020583
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,10.8261371880017
NGA,Nigeria,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,13.7400521363694
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,9.36187249769016
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,14.2047173195833
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,3.23074912132919
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,1.20007348888487
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,0.766439573459716
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,1.45831298507117
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.35161889677442
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,-0.23929078768441
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,-0.299920475631552
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,-0.281705032928494
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.78500056726118
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.31605566687647
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,3.9047542206973
MKD,North Macedonia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,1.50997522027621
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,5.51784987104659
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,5.76412317852272
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,3.48388055266678
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,1.28658490708005
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.16773003305402
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.76483134528788
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.87510059552554
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,3.54999999999998
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,2.17113665389527
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,2.04170286707211
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.12048620353112
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,0.696864111498362
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,1.28495158809152
NOR,Norway,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,2.41890639481001
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,0.950782997762827
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,2.5061425061425
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,1.68221185876085
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-0.40640291946585
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,0.490815362820671
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,0.889312370970404
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.58909413567799
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,1.10920805807027
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.0652901330286599
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,1.01401483924156
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,1.05354820265932
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.94773495257209
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.0421886711639
OMN,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,3.25657959078624
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,30.7681280657005
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,19.8738599646655
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,9.49621056124947
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,9.73999313898155
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,10.5783618004555
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,5.07805725868917
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,4.08537368032608
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,3.7651191635658
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,2.52932817254229
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,7.18938402847028
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,7.69215611899565
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,9.68235186055684
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,11.9160927116277
PAK,Pakistan,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,12.9388705634889
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,12.8199748216534
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,12.3526638378124
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,2.6124818577648
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,0.218181818181833
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,0.26737967914444
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.10970464135017
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.4179881966692
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,-1.04230533415074
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.949040643697081
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,4.19174548581256
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,3.35481004221287
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.61418047882138
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.6746987951807
PLW,Palau,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,1.44219017355169
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,1.48641355277038
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,2.85965128834711
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,1.63070337301898
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-1.5502754080376
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,-0.355083821021245
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,0.761578359399944
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,0.875585918759878
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,0.739734025300033
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.137492058461504
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,2.62652699929151
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,4.0271599157106
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,5.69819959165992
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,5.8758024367877
PAN,Panama,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,3.491288726188
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,2.29869991296791
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,5.25323922215241
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,4.48359014042398
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,4.87167398565555
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,3.92867290939597
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,4.37448921453162
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,5.42204568023834
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,6.6737288135593
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,5.99595778127107
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,5.22211720226841
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,4.9603174603175
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,4.53720508166972
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.44083401028971
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,6.01360893567856
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,4.63202285403356
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,9.76556667164402
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,4.787983101236
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,1.76751592356698
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.75709727562775
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,3.97561015740694
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,3.60247741348943
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,4.08682280577241
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,3.12900274473925
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,5.02882767456766
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.68385738718582
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.67591897974496
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,8.2539682539683
PRY,Paraguay,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,4.65116279069765
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,6.45561348369586
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,8.33370630096231
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,4.27166381536798
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.00241205759292
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.25212191358027
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,1.50915423024742
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.99490045809443
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,3.55717663556279
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,3.39809194746308
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,3.41194579807465
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.76789666082002
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.61121294940163
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,3.36931095333853
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,1.52832059732901
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,5.97802515541409
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,5.82115811213955
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,3.92718022100332
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.3931623931624
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.39206534422404
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,5.30934661627707
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.85318772590947
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,1.25369880080982
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.674192536845408
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,3.59782343864211
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.58268766141795
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.02696391124796
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.7184170471842
PHL,Philippines,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,3.78983634797591
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,11.5289127961105
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,14.4294507575758
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,5.05502704719272
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,3.37446972618589
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.227478809383
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,1.81295156542679
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.0759355367385
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,-0.664767331433961
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,-0.87412587412577
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,0.0538213132399802
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,0.991982606332428
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.56037151702783
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.2394014962594
POL,Poland,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,2.58069370250543
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,4.31128191898672
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,7.83269124233323
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,1.26565719069044
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-0.0124383299575305
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,0.338178410046034
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,0.993715683468326
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.36861411643472
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,0.607397074641719
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.48793862390472
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,-0.278153367467428
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,0.274416666666663
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.77333854051586
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,3.65301100430724
PRT,Portugal,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,1.40257289895369
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,3.02764899198902
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,4.99527553740761
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,2.30446565742003
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-2.5403150300476
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,-0.666641124861147
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,0.255815382724408
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,0.394878914083005
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,2.6765917009819
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,1.8140772393776
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,3.34972085659523
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,3.22197756829293
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.31534853431661
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,1.13836623529202
QAT,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,-2.42525675161714
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,10.3971874764996
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,13.7954887432521
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,5.05232876096582
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.63107311184743
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,3.82785432599438
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,4.62548443137779
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.3390212110439
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,-1.54479666813897
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,-0.594156437495203
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,1.06830987684298
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,3.9847123554813
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.33492267693442
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,5.7892532881588
ROU,Romania,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,6.09141668601891
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,6.69445891957612
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,3.38165937237898
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,4.47036660760173
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.87829723647884
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,3.68332944412233
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,7.04244762954799
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,15.5344050528403
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,7.82341183865513
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,6.75371026220942
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,5.07474300799149
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,8.4404648593257
RUS,Russian Federation,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,6.84939230255025
RWA,Rwanda,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,19.789546746467
RWA,Rwanda,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,17.6892095588153
RWA,Rwanda,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,-0.391346748300791
